6;40;397;68.1998;1;38226.16;0.213;1
88;63;433;1;67.7151;437521.39;0.1843;1
6;41;619;76.140301507538;1;78.67;0.184;1
162;89;605;1;53.21782178;257378.92;0.393;1
63;108;433;67.5861;1;4378.66;0.1843;1
121;130;251;1.0308;1;72508.2;0.2077;1
108;59;588;1;64.5809;163705.23;0.1756;1
88;40;128;1.0050251256281;1;342564.94;0.228;1
88;59;588;1;67.2134;163705.23;0.1756;1
40;89;433;1.0599;1;189000;0.1843;1
49;20;205;2.38305742;1;5246.22;0.38;1
40;180;473;1.350984;1;8127;0.1275;1
88;6;474;1;65;18401.81;0.223;1
119;120;357;122.95955837171;1;506.04;1.256;1
6;121;608;1.03470855;1;113602.72;0.852;1
91;139;605;6107.4570463;1;1064.24;0.393;1
143;174;473;6.64946;1;1671;0.1275;1
93;59;588;1;229744.3201;163705.23;0.1756;1
91;129;454;67.25284244;1;23429.87;0.1730;1
143;185;473;1;68.01259;715922;0.1275;1
40;162;454;58.99785071;1;17731.48;0.1730;1
91;129;454;67.25284244;1;23429.87;0.1730;1
40;89;433;1.0599;1;189000;0.1843;1
40;89;433;1.0599;1;189000;0.1843;1
93;40;761;1;3515.8001;2002.03;0.970;1
40;89;433;1.0599;1;189000;0.1843;1
91;129;454;67.25284244;1;23429.87;0.1730;1
121;91;454;1.08695652;1;9040624.98;0.1730;1
23;185;633;1;72.3071;374935.62;0.1164;1
40;181;473;1;29.147467;320127;0.1275;1
88;42;746;1;63;722723.9;0.339;1
40;89;433;1.0599;1;189000;0.1843;1
6;142;608;2.68762946;1;43735.83;0.852;1
93;163;441;1;3200.2864;99.46;0.380;1
139;40;438;1;91.8212;2038.97;0.4046;1
6;99;640;2063.1499;1;142.98;0.588;1
40;89;433;1.0599;1;189000;0.1843;1
63;88;397;73.2086;1;7404.18;0.213;1
40;89;433;1.0599;1;189000;0.1843;1
40;89;433;1.0599;1;189000;0.1843;1
150;76;433;1;1;6831.73;0.1843;1
108;76;433;1.04;1;6831.73;0.1843;1
76;108;433;1.0970677451972;1;4378.66;0.1843;1
162;89;605;1;53.21782178;257378.92;0.393;1
42;139;637;6414.8292798;1;19.89;0.1324;1
163;142;608;1;24.68752772;69986.58;0.852;1
117;40;448;68.0122;1;6.07;0.1073;1
163;56;677;1;26.03;8099.9;0.158;1
177;141;454;1;5.400192;88950.72;0.1730;1
89;108;273;1.02;1;837.74;0.916;1
63;23;607;73.5011;1;2524.09;0.1834;1
91;139;605;6107.4570463;1;1064.24;0.393;1
40;79;745;1;63.21;291044.61;0.77;1
40;59;588;1;65.5501;163705.23;0.1756;1
139;89;454;1;87.989208;94523.79;0.1730;1
114;6;783;5.9813;1;489;0.46;1
177;141;454;1;5.400192;88950.72;0.1730;1
59;93;486;238323.4367;1;3.12;0.627;1
129;64;588;1;65.8508;163705.23;0.1756;1
57;108;397;69.7801;1;10027.39;0.213;1
6;42;661;1.1905;1;364143.08;0.1485;1
177;141;454;1;5.400192;88950.72;0.1730;1
88;89;539;1.04712042;1;166753.32;0.3413;1
3;60;564;1;29.5;159164.97;0.443;1
63;108;397;67.5871;1;10027.39;0.213;1
113;139;272;155000;1;63.78;0.194;1
117;51;664;1.06;1;320267.89;0.555;1
